src,dst,label,timestamp,event_type
cpe-d56b985a,trunk-f0d10be5,DEPENDS_ON,0,add
sa-4b357a89,cpe-d56b985a,DEPENDS_ON,0,add
sa-4b357a89,location-1508,INSTALLED_AT,0,add
concentrator-18ce6022,port-4b8c06b3,HAS_PORT,0,add
cpe-5aa6bd0c,port-4b8c06b3,DEPENDS_ON,0,add
cpe-5aa6bd0c,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-5aa6bd0c,trunk-f0d10be5,DEPENDS_ON,0,add
sa-01f58495,cpe-5aa6bd0c,DEPENDS_ON,0,add
sa-01f58495,location-209,INSTALLED_AT,0,add
concentrator-18ce6022,port-8e27e686,HAS_PORT,0,add
cpe-9f4b7fb8,port-8e27e686,DEPENDS_ON,0,add
cpe-9f4b7fb8,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-9f4b7fb8,trunk-f0d10be5,DEPENDS_ON,0,add
sa-a2918033,cpe-9f4b7fb8,DEPENDS_ON,0,add
sa-a2918033,location-1385,INSTALLED_AT,0,add
concentrator-18ce6022,port-1bad7439,HAS_PORT,0,add
cpe-6be19546,port-1bad7439,DEPENDS_ON,0,add
cpe-6be19546,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-6be19546,trunk-f0d10be5,DEPENDS_ON,0,add
sa-66e2e760,cpe-6be19546,DEPENDS_ON,0,add
sa-66e2e760,location-1516,INSTALLED_AT,0,add
concentrator-18ce6022,port-3f6a3392,HAS_PORT,0,add
cpe-a10959c2,port-3f6a3392,DEPENDS_ON,0,add
cpe-a10959c2,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-a10959c2,trunk-f0d10be5,DEPENDS_ON,0,add
sa-4e19c180,cpe-a10959c2,DEPENDS_ON,0,add
sa-4e19c180,location-1827,INSTALLED_AT,0,add
concentrator-18ce6022,port-02283771,HAS_PORT,0,add
cpe-c1b4af17,port-02283771,DEPENDS_ON,0,add
cpe-c1b4af17,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-c1b4af17,trunk-f0d10be5,DEPENDS_ON,0,add
sa-41a27297,cpe-c1b4af17,DEPENDS_ON,0,add
sa-41a27297,location-1116,INSTALLED_AT,0,add
concentrator-18ce6022,port-41aa893f,HAS_PORT,0,add
cpe-55302e21,port-41aa893f,DEPENDS_ON,0,add
cpe-55302e21,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-55302e21,trunk-f0d10be5,DEPENDS_ON,0,add
sa-ad699631,cpe-55302e21,DEPENDS_ON,0,add
sa-ad699631,location-178,INSTALLED_AT,0,add
concentrator-18ce6022,port-8907b012,HAS_PORT,0,add
cpe-2a375a62,port-8907b012,DEPENDS_ON,0,add
cpe-2a375a62,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-2a375a62,trunk-f0d10be5,DEPENDS_ON,0,add
sa-cea20ef8,cpe-2a375a62,DEPENDS_ON,0,add
sa-cea20ef8,location-1209,INSTALLED_AT,0,add
concentrator-18ce6022,port-13cf08f0,HAS_PORT,0,add
cpe-75871551,port-13cf08f0,DEPENDS_ON,0,add
cpe-75871551,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-75871551,trunk-f0d10be5,DEPENDS_ON,0,add
sa-39c21b2b,cpe-75871551,DEPENDS_ON,0,add
sa-39c21b2b,location-864,INSTALLED_AT,0,add
concentrator-18ce6022,port-6b5d1613,HAS_PORT,0,add
cpe-bef8d14f,port-6b5d1613,DEPENDS_ON,0,add
cpe-bef8d14f,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-bef8d14f,trunk-f0d10be5,DEPENDS_ON,0,add
sa-6d61cc44,cpe-bef8d14f,DEPENDS_ON,0,add
sa-6d61cc44,location-65,INSTALLED_AT,0,add
concentrator-18ce6022,port-68ac3cd6,HAS_PORT,0,add
cpe-6b967cff,port-68ac3cd6,DEPENDS_ON,0,add
cpe-6b967cff,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-6b967cff,trunk-f0d10be5,DEPENDS_ON,0,add
sa-c95cfcae,cpe-6b967cff,DEPENDS_ON,0,add
sa-c95cfcae,location-61,INSTALLED_AT,0,add
concentrator-18ce6022,port-852b5044,HAS_PORT,0,add
cpe-8fe93439,port-852b5044,DEPENDS_ON,0,add
cpe-8fe93439,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-8fe93439,trunk-f0d10be5,DEPENDS_ON,0,add
sa-b010b372,cpe-8fe93439,DEPENDS_ON,0,add
sa-b010b372,location-191,INSTALLED_AT,0,add
concentrator-18ce6022,port-6e9db4a1,HAS_PORT,0,add
cpe-e3e96eed,port-6e9db4a1,DEPENDS_ON,0,add
cpe-e3e96eed,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-e3e96eed,trunk-f0d10be5,DEPENDS_ON,0,add
sa-aa933684,cpe-e3e96eed,DEPENDS_ON,0,add
sa-aa933684,location-447,INSTALLED_AT,0,add
concentrator-18ce6022,port-cbdad1fe,HAS_PORT,0,add
cpe-7f99de4f,port-cbdad1fe,DEPENDS_ON,0,add
cpe-7f99de4f,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-7f99de4f,trunk-f0d10be5,DEPENDS_ON,0,add
sa-b07ffd55,cpe-7f99de4f,DEPENDS_ON,0,add
sa-b07ffd55,location-476,INSTALLED_AT,0,add
concentrator-18ce6022,port-1a979476,HAS_PORT,0,add
cpe-685a7929,port-1a979476,DEPENDS_ON,0,add
cpe-685a7929,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-685a7929,trunk-f0d10be5,DEPENDS_ON,0,add
sa-f298567b,cpe-685a7929,DEPENDS_ON,0,add
sa-f298567b,location-1034,INSTALLED_AT,0,add
concentrator-18ce6022,port-7ee2a8a3,HAS_PORT,0,add
cpe-8c922ea2,port-7ee2a8a3,DEPENDS_ON,0,add
cpe-8c922ea2,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-8c922ea2,trunk-f0d10be5,DEPENDS_ON,0,add
sa-f7ebded7,cpe-8c922ea2,DEPENDS_ON,0,add
sa-f7ebded7,location-1232,INSTALLED_AT,0,add
concentrator-18ce6022,port-4ed8a965,HAS_PORT,0,add
cpe-02ad284b,port-4ed8a965,DEPENDS_ON,0,add
cpe-02ad284b,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-02ad284b,trunk-f0d10be5,DEPENDS_ON,0,add
sa-d658d7df,cpe-02ad284b,DEPENDS_ON,0,add
sa-d658d7df,location-54,INSTALLED_AT,0,add
concentrator-18ce6022,port-096ada2f,HAS_PORT,0,add
cpe-b024dfd8,port-096ada2f,DEPENDS_ON,0,add
cpe-b024dfd8,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-b024dfd8,trunk-f0d10be5,DEPENDS_ON,0,add
sa-3148e795,cpe-b024dfd8,DEPENDS_ON,0,add
sa-3148e795,location-1149,INSTALLED_AT,0,add
concentrator-18ce6022,port-4ba58f9a,HAS_PORT,0,add
cpe-1adc7d5a,port-4ba58f9a,DEPENDS_ON,0,add
cpe-1adc7d5a,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-1adc7d5a,trunk-f0d10be5,DEPENDS_ON,0,add
sa-4a0cf2ce,cpe-1adc7d5a,DEPENDS_ON,0,add
sa-4a0cf2ce,location-407,INSTALLED_AT,0,add
concentrator-18ce6022,port-a310c155,HAS_PORT,0,add
cpe-a07e6587,port-a310c155,DEPENDS_ON,0,add
cpe-a07e6587,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-a07e6587,trunk-f0d10be5,DEPENDS_ON,0,add
sa-e01b5538,cpe-a07e6587,DEPENDS_ON,0,add
sa-e01b5538,location-1466,INSTALLED_AT,0,add
concentrator-18ce6022,port-5d09f37d,HAS_PORT,0,add
cpe-050fb097,port-5d09f37d,DEPENDS_ON,0,add
cpe-050fb097,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-050fb097,trunk-f0d10be5,DEPENDS_ON,0,add
sa-7c014e2b,cpe-050fb097,DEPENDS_ON,0,add
sa-7c014e2b,location-1330,INSTALLED_AT,0,add
concentrator-18ce6022,port-c36bf422,HAS_PORT,0,add
cpe-41a83289,port-c36bf422,DEPENDS_ON,0,add
cpe-41a83289,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-41a83289,trunk-f0d10be5,DEPENDS_ON,0,add
sa-bdcd459b,cpe-41a83289,DEPENDS_ON,0,add
sa-bdcd459b,location-1436,INSTALLED_AT,0,add
concentrator-18ce6022,port-d91d4601,HAS_PORT,0,add
cpe-0519783a,port-d91d4601,DEPENDS_ON,0,add
cpe-0519783a,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-0519783a,trunk-f0d10be5,DEPENDS_ON,0,add
sa-3b67efd9,cpe-0519783a,DEPENDS_ON,0,add
sa-3b67efd9,location-1116,INSTALLED_AT,0,add
concentrator-18ce6022,port-10efdcfb,HAS_PORT,0,add
cpe-eae64453,port-10efdcfb,DEPENDS_ON,0,add
cpe-eae64453,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-eae64453,trunk-f0d10be5,DEPENDS_ON,0,add
sa-757d437a,cpe-eae64453,DEPENDS_ON,0,add
sa-757d437a,location-859,INSTALLED_AT,0,add
concentrator-2dc17a5d,trunk-26b8dd58,DEPENDS_ON,0,add
concentrator-2dc17a5d,trunk-f0d10be5,DEPENDS_ON,0,add
concentrator-2dc17a5d,port-0b68dec4,HAS_PORT,0,add
cpe-42490443,port-0b68dec4,DEPENDS_ON,0,add
cpe-42490443,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-42490443,trunk-f0d10be5,DEPENDS_ON,0,add
sa-e1455a57,cpe-42490443,DEPENDS_ON,0,add
sa-e1455a57,location-451,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-abdc3b69,HAS_PORT,0,add
cpe-63dab3e0,port-abdc3b69,DEPENDS_ON,0,add
cpe-63dab3e0,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-63dab3e0,trunk-f0d10be5,DEPENDS_ON,0,add
sa-fc8a4a27,cpe-63dab3e0,DEPENDS_ON,0,add
sa-fc8a4a27,location-919,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-096031e2,HAS_PORT,0,add
cpe-2f079014,port-096031e2,DEPENDS_ON,0,add
cpe-2f079014,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-2f079014,trunk-f0d10be5,DEPENDS_ON,0,add
sa-cbac5237,cpe-2f079014,DEPENDS_ON,0,add
sa-cbac5237,location-1206,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-c90a05c4,HAS_PORT,0,add
cpe-4cc7ae25,port-c90a05c4,DEPENDS_ON,0,add
cpe-4cc7ae25,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-4cc7ae25,trunk-f0d10be5,DEPENDS_ON,0,add
sa-09102920,cpe-4cc7ae25,DEPENDS_ON,0,add
sa-09102920,location-569,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-e5cef8c9,HAS_PORT,0,add
cpe-d23b1a16,port-e5cef8c9,DEPENDS_ON,0,add
cpe-d23b1a16,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-d23b1a16,trunk-f0d10be5,DEPENDS_ON,0,add
sa-f7f0b57a,cpe-d23b1a16,DEPENDS_ON,0,add
sa-f7f0b57a,location-1657,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-5a3ac5e0,HAS_PORT,0,add
cpe-6bfdd171,port-5a3ac5e0,DEPENDS_ON,0,add
cpe-6bfdd171,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-6bfdd171,trunk-f0d10be5,DEPENDS_ON,0,add
sa-de754bf9,cpe-6bfdd171,DEPENDS_ON,0,add
sa-de754bf9,location-1780,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-a84a752c,HAS_PORT,0,add
cpe-eddc1a63,port-a84a752c,DEPENDS_ON,0,add
cpe-eddc1a63,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-eddc1a63,trunk-f0d10be5,DEPENDS_ON,0,add
sa-7856bd72,cpe-eddc1a63,DEPENDS_ON,0,add
sa-7856bd72,location-13,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-db3f1a01,HAS_PORT,0,add
cpe-38a0b7a9,port-db3f1a01,DEPENDS_ON,0,add
cpe-38a0b7a9,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-38a0b7a9,trunk-f0d10be5,DEPENDS_ON,0,add
sa-f161df99,cpe-38a0b7a9,DEPENDS_ON,0,add
sa-f161df99,location-1554,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-9611eaae,HAS_PORT,0,add
cpe-012c4f4c,port-9611eaae,DEPENDS_ON,0,add
cpe-012c4f4c,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-012c4f4c,trunk-f0d10be5,DEPENDS_ON,0,add
sa-cfa42d92,cpe-012c4f4c,DEPENDS_ON,0,add
sa-cfa42d92,location-1650,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-5dc62d59,HAS_PORT,0,add
cpe-769c6ab7,port-5dc62d59,DEPENDS_ON,0,add
cpe-769c6ab7,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-769c6ab7,trunk-f0d10be5,DEPENDS_ON,0,add
sa-6e9ed74d,cpe-769c6ab7,DEPENDS_ON,0,add
sa-6e9ed74d,location-326,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-3c12290f,HAS_PORT,0,add
cpe-713e239b,port-3c12290f,DEPENDS_ON,0,add
cpe-713e239b,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-713e239b,trunk-f0d10be5,DEPENDS_ON,0,add
sa-e355f6f7,cpe-713e239b,DEPENDS_ON,0,add
sa-e355f6f7,location-1429,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-93394045,HAS_PORT,0,add
cpe-a2b3ce92,port-93394045,DEPENDS_ON,0,add
cpe-a2b3ce92,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-a2b3ce92,trunk-f0d10be5,DEPENDS_ON,0,add
sa-fb0849c4,cpe-a2b3ce92,DEPENDS_ON,0,add
sa-fb0849c4,location-865,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-836d98cb,HAS_PORT,0,add
cpe-d7906363,port-836d98cb,DEPENDS_ON,0,add
cpe-d7906363,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-d7906363,trunk-f0d10be5,DEPENDS_ON,0,add
sa-da9db429,cpe-d7906363,DEPENDS_ON,0,add
sa-da9db429,location-696,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-d8c83e1e,HAS_PORT,0,add
cpe-56c34dfc,port-d8c83e1e,DEPENDS_ON,0,add
cpe-56c34dfc,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-56c34dfc,trunk-f0d10be5,DEPENDS_ON,0,add
sa-7ac54380,cpe-56c34dfc,DEPENDS_ON,0,add
sa-7ac54380,location-569,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-f3f4e766,HAS_PORT,0,add
cpe-a95e4933,port-f3f4e766,DEPENDS_ON,0,add
cpe-a95e4933,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-a95e4933,trunk-f0d10be5,DEPENDS_ON,0,add
sa-948bec82,cpe-a95e4933,DEPENDS_ON,0,add
sa-948bec82,location-318,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-4b904db5,HAS_PORT,0,add
cpe-b63efe07,port-4b904db5,DEPENDS_ON,0,add
cpe-b63efe07,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-b63efe07,trunk-f0d10be5,DEPENDS_ON,0,add
sa-3f79ca59,cpe-b63efe07,DEPENDS_ON,0,add
sa-3f79ca59,location-440,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-b80f04f6,HAS_PORT,0,add
cpe-74f737c2,port-b80f04f6,DEPENDS_ON,0,add
cpe-74f737c2,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-74f737c2,trunk-f0d10be5,DEPENDS_ON,0,add
sa-b094901d,cpe-74f737c2,DEPENDS_ON,0,add
sa-b094901d,location-1960,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-eae22eeb,HAS_PORT,0,add
cpe-0794b95b,port-eae22eeb,DEPENDS_ON,0,add
cpe-0794b95b,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-0794b95b,trunk-f0d10be5,DEPENDS_ON,0,add
sa-035ee251,cpe-0794b95b,DEPENDS_ON,0,add
sa-035ee251,location-1563,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-09934208,HAS_PORT,0,add
cpe-0943f587,port-09934208,DEPENDS_ON,0,add
cpe-0943f587,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-0943f587,trunk-f0d10be5,DEPENDS_ON,0,add
sa-92910b9e,cpe-0943f587,DEPENDS_ON,0,add
sa-92910b9e,location-689,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-b909c097,HAS_PORT,0,add
cpe-e6436d56,port-b909c097,DEPENDS_ON,0,add
cpe-e6436d56,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-e6436d56,trunk-f0d10be5,DEPENDS_ON,0,add
sa-7709558a,cpe-e6436d56,DEPENDS_ON,0,add
sa-7709558a,location-209,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-a085f572,HAS_PORT,0,add
cpe-e9620ff7,port-a085f572,DEPENDS_ON,0,add
cpe-e9620ff7,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-e9620ff7,trunk-f0d10be5,DEPENDS_ON,0,add
sa-2b650102,cpe-e9620ff7,DEPENDS_ON,0,add
sa-2b650102,location-189,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-faf4628b,HAS_PORT,0,add
cpe-b71e2041,port-faf4628b,DEPENDS_ON,0,add
cpe-b71e2041,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-b71e2041,trunk-f0d10be5,DEPENDS_ON,0,add
sa-3e55e7f2,cpe-b71e2041,DEPENDS_ON,0,add
sa-3e55e7f2,location-778,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-4d17ea82,HAS_PORT,0,add
cpe-7ec4b87e,port-4d17ea82,DEPENDS_ON,0,add
cpe-7ec4b87e,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-7ec4b87e,trunk-f0d10be5,DEPENDS_ON,0,add
sa-46aa261a,cpe-7ec4b87e,DEPENDS_ON,0,add
sa-46aa261a,location-198,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-d1c506bf,HAS_PORT,0,add
cpe-cf90b7aa,port-d1c506bf,DEPENDS_ON,0,add
cpe-cf90b7aa,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-cf90b7aa,trunk-f0d10be5,DEPENDS_ON,0,add
sa-f84d0cde,cpe-cf90b7aa,DEPENDS_ON,0,add
sa-f84d0cde,location-735,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-5dd0da07,HAS_PORT,0,add
cpe-c14893ba,port-5dd0da07,DEPENDS_ON,0,add
cpe-c14893ba,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-c14893ba,trunk-f0d10be5,DEPENDS_ON,0,add
sa-2990ad1f,cpe-c14893ba,DEPENDS_ON,0,add
sa-2990ad1f,location-1735,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-203cecba,HAS_PORT,0,add
cpe-e8c78d20,port-203cecba,DEPENDS_ON,0,add
cpe-e8c78d20,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-e8c78d20,trunk-f0d10be5,DEPENDS_ON,0,add
sa-a5948662,cpe-e8c78d20,DEPENDS_ON,0,add
sa-a5948662,location-704,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-d28de4de,HAS_PORT,0,add
cpe-34f7672f,port-d28de4de,DEPENDS_ON,0,add
cpe-34f7672f,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-34f7672f,trunk-f0d10be5,DEPENDS_ON,0,add
sa-648af87f,cpe-34f7672f,DEPENDS_ON,0,add
sa-648af87f,location-1236,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-0704f292,HAS_PORT,0,add
cpe-0c181b71,port-0704f292,DEPENDS_ON,0,add
cpe-0c181b71,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-0c181b71,trunk-f0d10be5,DEPENDS_ON,0,add
sa-853ef2f2,cpe-0c181b71,DEPENDS_ON,0,add
sa-853ef2f2,location-541,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-57bd275c,HAS_PORT,0,add
cpe-dc010169,port-57bd275c,DEPENDS_ON,0,add
cpe-dc010169,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-dc010169,trunk-f0d10be5,DEPENDS_ON,0,add
sa-9be7e85f,cpe-dc010169,DEPENDS_ON,0,add
sa-9be7e85f,location-1652,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-573ecc5f,HAS_PORT,0,add
cpe-a5b6c64f,port-573ecc5f,DEPENDS_ON,0,add
cpe-a5b6c64f,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-a5b6c64f,trunk-f0d10be5,DEPENDS_ON,0,add
sa-ab3826db,cpe-a5b6c64f,DEPENDS_ON,0,add
sa-ab3826db,location-88,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-03cced9b,HAS_PORT,0,add
cpe-53dabbad,port-03cced9b,DEPENDS_ON,0,add
cpe-53dabbad,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-53dabbad,trunk-f0d10be5,DEPENDS_ON,0,add
sa-75f7be23,cpe-53dabbad,DEPENDS_ON,0,add
sa-75f7be23,location-1494,INSTALLED_AT,0,add
concentrator-2dc17a5d,port-1fd78df5,HAS_PORT,0,add
cpe-6954b296,port-1fd78df5,DEPENDS_ON,0,add
cpe-6954b296,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-6954b296,trunk-f0d10be5,DEPENDS_ON,0,add
sa-d44457c1,cpe-6954b296,DEPENDS_ON,0,add
sa-d44457c1,location-940,INSTALLED_AT,0,add
concentrator-e9c40764,trunk-26b8dd58,DEPENDS_ON,0,add
concentrator-e9c40764,trunk-f0d10be5,DEPENDS_ON,0,add
concentrator-e9c40764,port-fb6cd1a8,HAS_PORT,0,add
cpe-7788e9c9,port-fb6cd1a8,DEPENDS_ON,0,add
cpe-7788e9c9,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-7788e9c9,trunk-f0d10be5,DEPENDS_ON,0,add
sa-ce0d98f4,cpe-7788e9c9,DEPENDS_ON,0,add
sa-ce0d98f4,location-1098,INSTALLED_AT,0,add
concentrator-e9c40764,port-7be22aa8,HAS_PORT,0,add
cpe-1dbde544,port-7be22aa8,DEPENDS_ON,0,add
cpe-1dbde544,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-1dbde544,trunk-f0d10be5,DEPENDS_ON,0,add
sa-91bdeb25,cpe-1dbde544,DEPENDS_ON,0,add
sa-91bdeb25,location-255,INSTALLED_AT,0,add
concentrator-e9c40764,port-a9c5095f,HAS_PORT,0,add
cpe-1ad0ba59,port-a9c5095f,DEPENDS_ON,0,add
cpe-1ad0ba59,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-1ad0ba59,trunk-f0d10be5,DEPENDS_ON,0,add
sa-202d71b5,cpe-1ad0ba59,DEPENDS_ON,0,add
sa-202d71b5,location-1992,INSTALLED_AT,0,add
concentrator-e9c40764,port-99ed678a,HAS_PORT,0,add
cpe-ff30bf96,port-99ed678a,DEPENDS_ON,0,add
cpe-ff30bf96,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-ff30bf96,trunk-f0d10be5,DEPENDS_ON,0,add
sa-ee682860,cpe-ff30bf96,DEPENDS_ON,0,add
sa-ee682860,location-1888,INSTALLED_AT,0,add
concentrator-e9c40764,port-ab0e7101,HAS_PORT,0,add
cpe-493610af,port-ab0e7101,DEPENDS_ON,0,add
cpe-493610af,trunk-26b8dd58,DEPENDS_ON,0,add
cpe-493610af,trunk-f0d10be5,DEPENDS_ON,0,add
sa-69733623,cpe-493610af,DEPENDS_ON,0,add
sa-69733623,location-775,INSTALLED_AT,0,add
concentrator-e9c40764,port-ea68d5ba,HAS_PORT,0,add
